,Date,Close
0,2005-02-25,16.22
1,2005-02-28,15.93
2,2005-03-01,15.51
3,2005-03-02,15.37
4,2005-03-03,15.05
5,2005-03-04,15.13
6,2005-03-07,14.97
7,2005-03-08,14.49
8,2005-03-09,14.29
9,2005-03-10,14.07
10,2005-03-11,14.67
11,2005-03-14,15.63
12,2005-03-15,15.27
13,2005-03-16,15.48
14,2005-03-17,15.21
15,2005-03-18,15.17
16,2005-03-21,15.23
17,2005-03-22,15.54
18,2005-03-23,15.24
19,2005-03-24,15.9
20,2005-03-28,16.01
21,2005-03-29,15.37
22,2005-03-30,15.93
23,2005-03-31,15.47
24,2005-04-01,15.4
25,2005-04-04,15.38
26,2005-04-05,15.25
27,2005-04-06,15.11
28,2005-04-07,15.18
29,2005-04-08,15.08
30,2005-04-11,15.16
31,2005-04-12,15.1
32,2005-04-13,14.67
33,2005-04-14,13.55
34,2005-04-15,12.81
35,2005-04-18,13.0
36,2005-04-19,13.56
37,2005-04-20,13.37
38,2005-04-21,14.3
39,2005-04-22,12.26
40,2005-04-25,12.43
41,2005-04-26,12.41
42,2005-04-27,12.49
43,2005-04-28,12.21
44,2005-04-29,12.09
45,2005-05-02,12.26
46,2005-05-03,12.23
47,2005-05-04,12.27
48,2005-05-05,12.27
49,2005-05-06,12.2
50,2005-05-09,12.32
51,2005-05-10,12.06
52,2005-05-11,12.14
53,2005-05-12,12.0
54,2005-05-13,12.17
55,2005-05-16,12.41
56,2005-05-17,12.73
57,2005-05-18,13.2
58,2005-05-19,13.25
59,2005-05-20,12.92
60,2005-05-23,13.04
61,2005-05-24,13.16
62,2005-05-25,13.03
63,2005-05-26,13.21
64,2005-05-27,13.13
65,2005-05-31,12.82
66,2005-06-01,13.13
67,2005-06-02,13.13
68,2005-06-03,13.13
69,2005-06-06,13.23
70,2005-06-07,13.53
71,2005-06-08,13.81
72,2005-06-09,13.93
73,2005-06-10,13.62
74,2005-06-13,13.45
75,2005-06-14,13.05
76,2005-06-15,13.13
77,2005-06-16,13.08
78,2005-06-17,13.05
79,2005-06-20,12.99
80,2005-06-21,13.18
81,2005-06-22,13.74
82,2005-06-23,14.07
83,2005-06-24,14.21
84,2005-06-27,14.07
85,2005-06-28,14.31
86,2005-06-29,14.17
87,2005-06-30,14.24
88,2005-07-01,14.07
89,2005-07-05,14.15
90,2005-07-06,14.11
91,2005-07-07,14.2
92,2005-07-08,14.12
93,2005-07-11,14.07
94,2005-07-12,13.88
95,2005-07-13,13.59
96,2005-07-14,13.69
97,2005-07-15,13.39
98,2005-07-18,13.63
99,2005-07-19,14.2
100,2005-07-20,14.23
101,2005-07-21,14.05
102,2005-07-22,14.17
103,2005-07-25,14.52
104,2005-07-26,14.33
105,2005-07-27,14.23
106,2005-07-28,14.01
107,2005-07-29,10.57
108,2005-08-01,10.56
109,2005-08-02,10.67
110,2005-08-03,10.59
111,2005-08-04,10.67
112,2005-08-05,10.56
113,2005-08-08,10.18
114,2005-08-09,10.26
115,2005-08-10,10.03
116,2005-08-11,10.66
117,2005-08-12,10.96
118,2005-08-15,11.07
119,2005-08-16,11.17
120,2005-08-17,11.29
121,2005-08-18,11.17
122,2005-08-19,11.0
123,2005-08-22,10.92
124,2005-08-23,11.02
125,2005-08-24,10.94
126,2005-08-25,10.75
127,2005-08-26,10.79
128,2005-08-29,10.76
129,2005-08-30,10.82
130,2005-08-31,11.0
131,2005-09-01,10.81
132,2005-09-02,10.87
133,2005-09-06,11.47
134,2005-09-07,12.23
135,2005-09-08,11.99
136,2005-09-09,11.79
137,2005-09-12,11.71
138,2005-09-13,11.47
139,2005-09-14,12.05
140,2005-09-15,12.17
141,2005-09-16,12.57
142,2005-09-19,12.44
143,2005-09-20,12.72
144,2005-09-21,12.38
145,2005-09-22,12.19
146,2005-09-23,12.08
147,2005-09-26,12.19
148,2005-09-27,12.31
149,2005-09-28,12.21
150,2005-09-29,12.39
151,2005-09-30,12.53
152,2005-10-03,12.43
153,2005-10-04,12.33
154,2005-10-05,12.09
155,2005-10-06,11.96
156,2005-10-07,12.25
157,2005-10-10,12.51
158,2005-10-11,12.56
159,2005-10-12,12.39
160,2005-10-13,12.23
161,2005-10-14,12.51
162,2005-10-17,12.86
163,2005-10-18,13.04
164,2005-10-19,13.37
165,2005-10-20,13.8
166,2005-10-21,12.89
167,2005-10-24,13.53
168,2005-10-25,13.57
169,2005-10-26,13.91
170,2005-10-27,14.93
171,2005-10-28,15.25
172,2005-10-31,15.49
173,2005-11-01,15.89
174,2005-11-02,16.31
175,2005-11-03,16.43
176,2005-11-04,16.53
177,2005-11-07,16.67
178,2005-11-08,16.67
179,2005-11-09,17.07
180,2005-11-10,17.36
181,2005-11-11,17.25
182,2005-11-14,17.03
183,2005-11-15,15.54
184,2005-11-16,15.91
185,2005-11-17,16.47
186,2005-11-18,16.97
187,2005-11-21,17.07
188,2005-11-22,17.25
189,2005-11-23,17.83
190,2005-11-25,17.8
191,2005-11-28,17.54
192,2005-11-29,17.28
193,2005-11-30,17.93
194,2005-12-01,17.98
195,2005-12-02,17.81
196,2005-12-05,17.46
197,2005-12-06,17.28
198,2005-12-07,17.87
199,2005-12-08,17.17
200,2005-12-09,17.29
201,2005-12-12,17.28
202,2005-12-13,17.56
203,2005-12-14,17.23
204,2005-12-15,17.25
205,2005-12-16,17.09
206,2005-12-19,16.95
207,2005-12-20,16.55
208,2005-12-21,16.55
209,2005-12-22,16.43
210,2005-12-23,16.4
211,2005-12-27,16.27
212,2005-12-28,16.67
213,2005-12-29,16.75
214,2005-12-30,16.48
215,2006-01-03,16.73
216,2006-01-04,16.84
217,2006-01-05,17.17
218,2006-01-06,17.41
219,2006-01-09,18.68
220,2006-01-10,19.4
221,2006-01-11,19.5
222,2006-01-12,19.75
223,2006-01-13,19.79
224,2006-01-17,20.47
225,2006-01-18,19.67
226,2006-01-19,20.56
227,2006-01-20,16.84
228,2006-01-23,17.47
229,2006-01-24,17.86
230,2006-01-25,18.45
231,2006-01-26,19.14
232,2006-01-27,18.89
233,2006-01-30,18.68
234,2006-01-31,18.35
235,2006-02-01,18.83
236,2006-02-02,18.58
237,2006-02-03,19.33
238,2006-02-06,19.07
239,2006-02-07,18.53
240,2006-02-08,18.65
241,2006-02-09,17.75
242,2006-02-10,16.74
243,2006-02-13,16.65
244,2006-02-14,16.9
245,2006-02-15,16.67
246,2006-02-16,16.91
247,2006-02-17,16.7
248,2006-02-21,16.25
249,2006-02-22,16.15
250,2006-02-23,15.95
251,2006-02-24,15.89
252,2006-02-27,16.03
253,2006-02-28,15.66
254,2006-03-01,15.89
255,2006-03-02,16.0
256,2006-03-03,16.0
257,2006-03-06,16.08
258,2006-03-07,16.27
259,2006-03-08,16.95
260,2006-03-09,16.62
261,2006-03-10,16.53
262,2006-03-13,16.57
263,2006-03-14,16.75
264,2006-03-15,16.97
265,2006-03-16,16.14
266,2006-03-17,15.29
267,2006-03-20,14.9
268,2006-03-21,14.99
269,2006-03-22,14.98
270,2006-03-23,15.01
271,2006-03-24,14.93
272,2006-03-27,14.73
273,2006-03-28,14.59
274,2006-03-29,14.63
275,2006-03-30,14.67
276,2006-03-31,14.66
277,2006-04-03,14.85
278,2006-04-04,14.6
279,2006-04-05,14.65
280,2006-04-06,14.72
281,2006-04-07,15.63
282,2006-04-10,16.13
283,2006-04-11,16.81
284,2006-04-12,16.84
285,2006-04-13,16.93
286,2006-04-17,17.19
287,2006-04-18,17.57
288,2006-04-19,17.0
289,2006-04-20,16.93
290,2006-04-21,16.73
291,2006-04-24,17.62
292,2006-04-25,17.75
293,2006-04-26,17.9
294,2006-04-27,17.73
295,2006-04-28,17.48
296,2006-05-01,17.09
297,2006-05-02,17.02
298,2006-05-03,17.35
299,2006-05-04,17.65
300,2006-05-05,17.59
301,2006-05-08,17.67
302,2006-05-09,17.76
303,2006-05-10,17.45
304,2006-05-11,16.75
305,2006-05-12,16.28
306,2006-05-15,16.17
307,2006-05-16,16.34
308,2006-05-17,16.37
309,2006-05-18,16.63
310,2006-05-19,16.98
311,2006-05-22,16.75
312,2006-05-23,16.66
313,2006-05-24,16.25
314,2006-05-25,16.81
315,2006-05-26,16.41
316,2006-05-30,15.82
317,2006-05-31,15.78
318,2006-06-01,16.3
319,2006-06-02,15.95
320,2006-06-05,15.13
321,2006-06-06,15.07
322,2006-06-07,15.03
323,2006-06-08,14.53
324,2006-06-09,14.79
325,2006-06-12,13.85
326,2006-06-13,13.4
327,2006-06-14,13.61
328,2006-06-15,14.35
329,2006-06-16,13.69
330,2006-06-19,13.46
331,2006-06-20,13.25
332,2006-06-21,14.25
333,2006-06-22,14.49
334,2006-06-23,14.53
335,2006-06-26,14.77
336,2006-06-27,14.37
337,2006-06-28,14.07
338,2006-06-29,14.54
339,2006-06-30,14.27
340,2006-07-03,14.42
341,2006-07-05,13.81
342,2006-07-06,13.87
343,2006-07-07,13.55
344,2006-07-10,13.36
345,2006-07-11,13.53
346,2006-07-12,13.0
347,2006-07-13,12.68
348,2006-07-14,12.55
349,2006-07-17,13.01
350,2006-07-18,13.11
351,2006-07-19,13.3
352,2006-07-20,13.25
353,2006-07-21,13.05
354,2006-07-24,13.85
355,2006-07-25,14.02
356,2006-07-26,14.43
357,2006-07-27,14.07
358,2006-07-28,14.04
359,2006-07-31,14.01
360,2006-08-01,13.81
361,2006-08-02,14.25
362,2006-08-03,14.23
363,2006-08-04,14.63
364,2006-08-07,14.37
365,2006-08-08,13.98
366,2006-08-09,14.04
367,2006-08-10,14.15
368,2006-08-11,14.07
369,2006-08-14,14.39
370,2006-08-15,15.1
371,2006-08-16,15.54
372,2006-08-17,15.6
373,2006-08-18,15.71
374,2006-08-21,15.25
375,2006-08-22,15.17
376,2006-08-23,15.34
377,2006-08-24,15.76
378,2006-08-25,16.2
379,2006-08-28,16.06
380,2006-08-29,16.23
381,2006-08-30,16.27
382,2006-08-31,16.85
383,2006-09-01,16.81
384,2006-09-05,17.23
385,2006-09-06,16.73
386,2006-09-07,16.64
387,2006-09-08,16.77
388,2006-09-11,16.8
389,2006-09-12,17.05
390,2006-09-13,16.44
391,2006-09-14,16.41
392,2006-09-15,15.97
393,2006-09-18,15.79
394,2006-09-19,15.71
395,2006-09-20,16.15
396,2006-09-21,15.81
397,2006-09-22,16.29
398,2006-09-25,16.83
399,2006-09-26,16.65
400,2006-09-27,16.75
401,2006-09-28,16.38
402,2006-09-29,16.25
403,2006-10-02,15.75
404,2006-10-03,15.65
405,2006-10-04,15.77
406,2006-10-05,15.75
407,2006-10-06,15.71
408,2006-10-09,15.35
409,2006-10-10,15.11
410,2006-10-11,15.04
411,2006-10-12,15.3
412,2006-10-13,15.79
413,2006-10-16,15.67
414,2006-10-17,15.51
415,2006-10-18,15.63
416,2006-10-19,16.06
417,2006-10-20,18.71
418,2006-10-23,18.71
419,2006-10-24,18.56
420,2006-10-25,18.71
421,2006-10-26,19.23
422,2006-10-27,18.51
423,2006-10-30,18.39
424,2006-10-31,18.91
425,2006-11-01,18.56
426,2006-11-02,18.36
427,2006-11-03,18.37
428,2006-11-06,18.58
429,2006-11-07,18.77
430,2006-11-08,18.86
431,2006-11-09,18.45
432,2006-11-10,19.01
433,2006-11-13,18.79
434,2006-11-14,18.89
435,2006-11-15,18.9
436,2006-11-16,19.73
437,2006-11-17,19.51
438,2006-11-20,19.47
439,2006-11-21,19.72
440,2006-11-22,19.47
441,2006-11-24,19.45
442,2006-11-27,18.59
443,2006-11-28,18.5
444,2006-11-29,18.89
445,2006-11-30,19.14
446,2006-12-01,18.56
447,2006-12-04,18.66
448,2006-12-05,18.73
449,2006-12-06,18.83
450,2006-12-07,18.58
451,2006-12-08,18.49
452,2006-12-11,18.64
453,2006-12-12,18.5
