,Date,Close
0,2011-07-05,38.53
1,2011-07-06,38.78
2,2011-07-07,39.52
3,2011-07-08,38.54
4,2011-07-11,37.06
5,2011-07-12,37.05
6,2011-07-13,37.01
7,2011-07-14,37.25
8,2011-07-15,37.09
9,2011-07-18,36.46
10,2011-07-19,36.97
11,2011-07-20,37.32
12,2011-07-21,38.29
13,2011-07-22,37.51
14,2011-07-25,37.63
15,2011-07-26,37.62
16,2011-07-27,37.35
17,2011-07-28,37.45
18,2011-07-29,37.19
19,2011-08-01,37.3
20,2011-08-02,37.01
21,2011-08-03,36.14
22,2011-08-04,35.04
23,2011-08-05,35.22
24,2011-08-08,30.71
25,2011-08-09,31.06
26,2011-08-10,30.28
27,2011-08-11,34.31
28,2011-08-12,33.67
29,2011-08-15,33.98
30,2011-08-16,34.55
31,2011-08-17,34.49
32,2011-08-18,32.96
33,2011-08-19,33.05
34,2011-08-22,32.23
35,2011-08-23,33.06
36,2011-08-24,33.72
37,2011-08-25,33.26
38,2011-08-26,34.3
39,2011-08-29,34.82
40,2011-08-30,36.49
41,2011-08-31,37.0
42,2011-09-01,35.94
43,2011-09-02,34.02
44,2011-09-06,32.87
45,2011-09-07,33.97
46,2011-09-08,33.41
47,2011-09-09,32.98
48,2011-09-12,32.8
49,2011-09-13,33.83
50,2011-09-14,36.25
51,2011-09-15,36.33
52,2011-09-16,36.35
53,2011-09-19,36.46
54,2011-09-20,35.99
55,2011-09-21,35.48
56,2011-09-22,34.01
57,2011-09-23,34.1
58,2011-09-26,34.41
59,2011-09-27,34.03
60,2011-09-28,33.41
61,2011-09-29,33.19
62,2011-09-30,31.95
63,2011-10-03,31.46
64,2011-10-04,30.99
65,2011-10-05,31.0
66,2011-10-06,32.7
67,2011-10-07,32.63
68,2011-10-10,33.11
69,2011-10-11,32.82
70,2011-10-12,31.5
71,2011-10-13,31.5
72,2011-10-14,32.55
73,2011-10-17,32.74
74,2011-10-18,33.59
75,2011-10-19,34.06
76,2011-10-20,33.69
77,2011-10-21,33.84
78,2011-10-24,34.09
79,2011-10-25,33.08
80,2011-10-26,33.35
81,2011-10-27,34.0
82,2011-10-28,33.49
83,2011-10-31,32.62
84,2011-11-01,31.26
85,2011-11-02,32.76
86,2011-11-03,33.45
87,2011-11-04,33.25
88,2011-11-07,33.15
89,2011-11-08,32.98
90,2011-11-09,32.53
91,2011-11-10,34.42
92,2011-11-11,36.8
93,2011-11-14,36.35
94,2011-11-15,36.97
95,2011-11-16,36.78
96,2011-11-17,37.14
97,2011-11-18,37.37
98,2011-11-21,37.12
99,2011-11-22,35.87
100,2011-11-23,34.6
101,2011-11-25,33.6
102,2011-11-28,35.2
103,2011-11-29,35.31
104,2011-11-30,36.0
105,2011-12-01,35.81
106,2011-12-02,34.66
107,2011-12-05,35.15
108,2011-12-06,35.01
109,2011-12-07,36.06
110,2011-12-08,35.7
111,2011-12-09,36.25
112,2011-12-12,35.46
113,2011-12-13,35.91
114,2011-12-14,35.0
115,2011-12-15,36.22
116,2011-12-16,36.49
117,2011-12-19,37.0
118,2011-12-20,37.13
119,2011-12-21,36.81
120,2011-12-22,36.74
121,2011-12-23,37.04
122,2011-12-27,37.09
123,2011-12-28,37.24
124,2011-12-29,37.26
125,2011-12-30,37.58
126,2012-01-03,37.34
127,2012-01-04,37.7
128,2012-01-05,38.25
129,2012-01-06,38.3
130,2012-01-09,38.57
131,2012-01-10,38.75
132,2012-01-11,39.24
133,2012-01-12,39.75
134,2012-01-13,39.68
135,2012-01-17,39.33
136,2012-01-18,40.2
137,2012-01-19,42.02
138,2012-01-20,41.82
139,2012-01-23,41.7
140,2012-01-24,41.79
141,2012-01-25,41.89
142,2012-01-26,41.82
143,2012-01-27,42.21
144,2012-01-30,41.62
145,2012-01-31,42.76
146,2012-02-01,42.95
147,2012-02-02,42.01
148,2012-02-03,42.26
149,2012-02-06,42.14
150,2012-02-07,42.38
151,2012-02-08,42.85
152,2012-02-09,42.9
153,2012-02-10,42.19
154,2012-02-13,42.6
155,2012-02-14,43.01
156,2012-02-15,42.93
157,2012-02-16,44.26
158,2012-02-17,45.31
159,2012-02-21,44.45
160,2012-02-22,44.12
161,2012-02-23,44.92
162,2012-02-24,45.28
163,2012-02-27,45.47
164,2012-02-28,45.46
165,2012-02-29,45.39
166,2012-03-01,46.05
167,2012-03-02,45.3
168,2012-03-05,45.31
169,2012-03-06,44.15
170,2012-03-07,44.3
171,2012-03-08,44.56
172,2012-03-09,45.69
173,2012-03-12,45.62
174,2012-03-13,45.96
175,2012-03-14,46.04
176,2012-03-15,44.0
177,2012-03-16,43.8
178,2012-03-19,44.41
179,2012-03-20,43.85
180,2012-03-21,45.26
181,2012-03-22,44.75
182,2012-03-23,44.66
183,2012-03-26,44.32
184,2012-03-27,44.14
185,2012-03-28,44.43
186,2012-03-29,44.23
187,2012-03-30,44.63
188,2012-04-02,44.07
189,2012-04-03,43.67
190,2012-04-04,43.29
191,2012-04-05,43.43
192,2012-04-09,43.37
193,2012-04-10,41.65
194,2012-04-11,42.51
195,2012-04-12,42.75
196,2012-04-13,42.72
197,2012-04-16,42.63
198,2012-04-17,42.98
199,2012-04-18,43.0
200,2012-04-19,42.22
201,2012-04-20,42.89
202,2012-04-23,42.85
203,2012-04-24,42.54
204,2012-04-25,42.97
205,2012-04-26,43.0
206,2012-04-27,42.91
207,2012-04-30,42.53
208,2012-05-01,42.45
209,2012-05-02,43.85
210,2012-05-03,44.56
211,2012-05-04,43.12
212,2012-05-07,41.47
213,2012-05-08,40.34
214,2012-05-09,39.62
215,2012-05-10,40.5
216,2012-05-11,41.7
217,2012-05-14,42.35
218,2012-05-15,42.43
219,2012-05-16,42.18
220,2012-05-17,40.0
221,2012-05-18,39.64
222,2012-05-21,39.8
223,2012-05-22,38.71
224,2012-05-23,38.53
225,2012-05-24,38.88
226,2012-05-25,39.04
227,2012-05-29,39.01
228,2012-05-30,38.16
229,2012-05-31,38.59
230,2012-06-01,37.08
231,2012-06-04,38.11
232,2012-06-05,38.23
233,2012-06-06,38.97
234,2012-06-07,38.24
235,2012-06-08,38.27
236,2012-06-11,37.68
237,2012-06-12,37.89
238,2012-06-13,38.38
