,Date,Close
0,2007-05-09,20.0
1,2007-05-10,21.1
2,2007-05-11,21.85
3,2007-05-14,22.3
4,2007-05-15,21.0
5,2007-05-16,22.94
6,2007-05-17,23.01
7,2007-05-18,22.99
8,2007-05-21,23.65
9,2007-05-22,23.95
10,2007-05-23,23.9
11,2007-05-24,23.05
12,2007-05-25,23.51
13,2007-05-29,23.24
14,2007-05-30,22.89
15,2007-05-31,22.9
16,2007-06-01,23.04
17,2007-06-04,23.3
18,2007-06-05,23.41
19,2007-06-06,23.11
20,2007-06-07,22.77
21,2007-06-08,22.42
22,2007-06-11,22.73
23,2007-06-12,22.63
24,2007-06-13,23.3
25,2007-06-14,23.73
26,2007-06-15,24.71
27,2007-06-18,26.0
28,2007-06-19,25.51
29,2007-06-20,25.34
30,2007-06-21,24.91
31,2007-06-22,24.21
32,2007-06-25,24.6
33,2007-06-26,23.93
34,2007-06-27,24.66
35,2007-06-28,24.57
36,2007-06-29,24.81
37,2007-07-02,25.38
38,2007-07-03,25.69
39,2007-07-05,26.35
40,2007-07-06,26.72
41,2007-07-09,26.68
42,2007-07-10,26.5
43,2007-07-11,26.76
44,2007-07-12,26.95
45,2007-07-13,28.17
46,2007-07-16,27.76
47,2007-07-17,27.73
48,2007-07-18,27.25
49,2007-07-19,27.78
50,2007-07-20,27.25
51,2007-07-23,27.38
52,2007-07-24,26.51
53,2007-07-25,25.65
54,2007-07-26,25.24
55,2007-07-27,25.28
56,2007-07-30,26.03
57,2007-07-31,25.95
58,2007-08-01,25.3
59,2007-08-02,26.4
60,2007-08-03,27.0
61,2007-08-06,26.44
62,2007-08-07,26.86
63,2007-08-08,27.05
64,2007-08-09,26.08
65,2007-08-10,25.1
66,2007-08-13,25.15
67,2007-08-14,24.76
68,2007-08-15,24.75
69,2007-08-16,24.4
70,2007-08-17,24.43
71,2007-08-20,25.0
72,2007-08-21,26.14
73,2007-08-22,27.11
74,2007-08-23,27.3
75,2007-08-24,27.36
76,2007-08-27,27.18
77,2007-08-28,26.19
78,2007-08-29,26.51
79,2007-08-30,26.64
80,2007-08-31,26.87
81,2007-09-04,27.0
82,2007-09-05,27.01
83,2007-09-06,27.0
84,2007-09-07,26.79
85,2007-09-10,26.86
86,2007-09-11,27.31
87,2007-09-12,27.8
88,2007-09-13,27.9
89,2007-09-14,27.96
90,2007-09-17,29.06
91,2007-09-18,30.23
92,2007-09-19,30.81
93,2007-09-20,29.94
94,2007-09-21,30.47
95,2007-09-24,30.19
96,2007-09-25,31.0
97,2007-09-26,33.04
98,2007-09-27,35.94
99,2007-09-28,34.93
100,2007-10-01,36.04
101,2007-10-02,37.25
102,2007-10-03,35.69
103,2007-10-04,33.91
104,2007-10-05,34.87
105,2007-10-08,34.4
106,2007-10-09,35.44
107,2007-10-10,36.57
108,2007-10-11,36.13
109,2007-10-12,36.33
110,2007-10-15,36.67
111,2007-10-16,35.58
112,2007-10-17,36.75
113,2007-10-18,35.17
114,2007-10-19,33.68
115,2007-10-22,32.38
116,2007-10-23,34.01
117,2007-10-24,33.15
118,2007-10-25,33.3
119,2007-10-26,33.82
120,2007-10-29,34.8
121,2007-10-30,34.84
122,2007-10-31,33.77
123,2007-11-01,32.2
124,2007-11-02,31.74
125,2007-11-05,32.15
126,2007-11-06,32.64
127,2007-11-07,32.28
128,2007-11-08,31.17
129,2007-11-09,30.11
130,2007-11-12,28.83
131,2007-11-13,29.35
132,2007-11-14,30.03
133,2007-11-15,29.55
134,2007-11-16,30.01
135,2007-11-19,29.63
136,2007-11-20,29.84
137,2007-11-21,29.97
138,2007-11-23,30.36
139,2007-11-26,30.99
140,2007-11-27,27.14
141,2007-11-28,27.55
142,2007-11-29,26.8
143,2007-11-30,26.59
144,2007-12-03,26.47
145,2007-12-04,27.44
146,2007-12-05,28.35
147,2007-12-06,29.0
148,2007-12-07,29.07
149,2007-12-10,29.11
150,2007-12-11,28.09
151,2007-12-12,28.32
152,2007-12-13,28.49
153,2007-12-14,28.03
154,2007-12-17,27.1
155,2007-12-18,27.15
156,2007-12-19,27.48
157,2007-12-20,28.09
158,2007-12-21,28.23
159,2007-12-24,28.85
160,2007-12-26,29.07
161,2007-12-27,28.32
162,2007-12-28,29.41
163,2007-12-31,28.57
164,2008-01-02,27.49
165,2008-01-03,26.98
166,2008-01-04,25.76
167,2008-01-07,24.93
168,2008-01-08,25.01
169,2008-01-09,25.67
170,2008-01-10,25.75
171,2008-01-11,25.47
172,2008-01-14,25.21
173,2008-01-15,24.86
174,2008-01-16,24.67
175,2008-01-17,24.14
176,2008-01-18,24.17
177,2008-01-22,23.9
178,2008-01-23,24.51
179,2008-01-24,23.77
180,2008-01-25,23.01
181,2008-01-28,23.9
182,2008-01-29,24.47
183,2008-01-30,23.71
184,2008-01-31,24.56
185,2008-02-01,25.31
186,2008-02-04,25.89
187,2008-02-05,24.57
